LotFrontage,LotArea,LandContour,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
94,10402,Lvl,1Fam,1Story,7,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,1226,1226,Ex,1226,0,0,1226,0,0,2,0,3,1,Gd,6,0,2009,RFn,3,740,TA,TA,0,36,0,0,0,0,0,198900
,7758,Lvl,1Fam,1.5Fin,7,4,Gable,600,TA,Fa,TA,TA,No,LwQ,224,Unf,0,816,1040,Ex,1226,592,0,1818,0,0,1,1,4,1,TA,7,2,1951,Unf,1,240,TA,TA,0,0,0,0,184,0,0,169500
75,9375,Lvl,1Fam,2Story,8,5,Hip,768,Gd,TA,Ex,TA,No,Unf,0,Unf,0,1053,1053,Ex,1053,939,0,1992,0,0,2,1,3,1,Gd,9,1,2003,RFn,2,648,TA,TA,140,45,0,0,0,0,0,250000
60,10800,Lvl,1Fam,1Story,4,7,Mansard,0,TA,TA,Fa,TA,No,Unf,0,Unf,0,641,641,Gd,1047,0,0,1047,0,0,1,0,2,1,TA,6,0,1954,Unf,1,273,Fa,Fa,0,0,0,0,0,0,450,100000
50,6000,Lvl,1Fam,1Story,5,5,Gable,0,TA,TA,TA,TA,No,ALQ,104,BLQ,169,516,789,Ex,789,0,0,789,0,0,1,0,2,1,TA,5,0,1948,Unf,1,250,TA,TA,0,0,0,0,0,0,0,115000
85,8500,Lvl,1Fam,1.5Fin,5,7,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,793,793,TA,997,520,0,1517,0,0,2,0,3,1,Fa,7,0,,,0,0,,,0,0,144,0,0,0,0,115000
105,11751,Lvl,1Fam,1Story,6,6,Hip,480,TA,TA,Gd,TA,No,BLQ,705,Unf,0,1139,1844,Ex,1844,0,0,1844,0,0,2,0,3,1,TA,7,1,1977,RFn,2,546,TA,TA,0,122,0,0,0,0,0,190000
75,9525,Lvl,1Fam,1.5Fin,6,4,Gable,0,TA,TA,TA,Fa,No,Rec,444,Unf,0,550,994,Gd,1216,639,0,1855,0,0,2,0,4,1,TA,7,0,1954,Unf,1,325,TA,TA,182,0,0,0,0,0,0,136900
,7750,Lvl,1Fam,SLvl,7,5,Gable,0,TA,TA,Gd,TA,No,GLQ,250,Unf,0,134,384,Ex,774,656,0,1430,0,0,2,1,3,1,TA,7,1,2000,Fin,2,400,TA,TA,180,0,0,0,0,0,0,180000
77,9965,Lvl,1Fam,2Story,7,5,Gable,220,Gd,TA,Ex,TA,Av,GLQ,984,Unf,0,280,1264,Ex,1282,1414,0,2696,1,0,2,1,4,1,Ex,10,1,2007,Fin,3,792,TA,TA,120,184,0,0,168,0,0,383970
,21000,Bnk,1Fam,1Story,6,5,Hip,184,TA,Gd,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,TA,2259,0,0,2259,1,0,2,0,3,1,Gd,7,2,1953,Unf,2,450,TA,TA,166,120,192,0,0,0,0,217000
61,7259,Lvl,1Fam,2Story,6,8,Gambrel,0,TA,TA,TA,TA,No,ALQ,774,LwQ,150,104,1028,Ex,1436,884,0,2320,1,0,2,1,3,1,Gd,9,1,1945,Unf,1,180,TA,TA,224,0,0,0,0,0,0,259500
34,3230,Lvl,TwnhsE,2Story,6,5,Gable,1129,TA,TA,Gd,TA,No,GLQ,419,Unf,0,310,729,Gd,729,729,0,1458,0,0,2,1,2,1,TA,5,1,1999,Unf,2,440,TA,TA,0,32,0,0,0,0,0,176000
,11616,Lvl,1Fam,1Story,5,5,Gable,116,TA,TA,TA,TA,No,LwQ,170,BLQ,670,252,1092,TA,1092,0,0,1092,0,1,1,0,3,1,TA,6,1,1962,Unf,1,288,TA,TA,0,20,144,0,0,0,0,139000
74,8536,Lvl,1Fam,1Story,5,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,1125,1125,Gd,1125,0,0,1125,0,0,1,1,2,1,TA,5,0,2007,Unf,2,430,TA,TA,80,64,0,0,0,0,0,155000
90,12376,Lvl,1Fam,2Story,7,5,Hip,0,TA,TA,Gd,TA,Mn,GLQ,1470,Unf,0,203,1673,Gd,1699,1523,0,3222,1,0,3,0,5,1,Gd,11,2,1990,Unf,3,594,TA,TA,367,0,0,0,0,0,0,320000
65,8461,Lvl,1Fam,2Story,6,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,728,728,Ex,728,728,0,1456,0,0,2,1,3,1,Gd,8,1,2005,Fin,2,390,TA,TA,0,24,0,0,0,0,0,163990
,21453,Low,1Fam,SLvl,6,5,Flat,0,TA,TA,TA,TA,Gd,ALQ,938,Unf,0,0,938,Ex,988,0,0,988,1,0,1,0,1,1,TA,4,2,1969,Unf,2,540,TA,TA,0,130,0,130,0,0,0,180000
50,6060,Lvl,1Fam,1.5Fin,4,5,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,732,732,Gd,772,351,0,1123,0,0,1,0,3,1,TA,4,0,1979,Unf,1,264,TA,TA,0,0,140,0,0,0,0,100000
75,9464,Lvl,1Fam,1Story,6,7,Hip,135,TA,Gd,TA,TA,No,BLQ,570,Unf,0,510,1080,Gd,1080,0,0,1080,0,0,1,0,3,1,TA,5,0,1958,Unf,1,288,TA,TA,0,0,0,0,130,0,0,136000
55,7892,Lvl,TwnhsE,1Story,6,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,300,Unf,0,899,1199,Ex,1199,0,0,1199,0,0,2,0,2,1,Gd,5,0,1993,RFn,2,530,TA,TA,0,63,0,0,0,0,0,153900
48,17043,Lvl,1Fam,1Story,6,5,Gable,0,TA,Gd,Gd,Fa,No,Unf,0,Unf,0,1362,1362,TA,1586,0,0,1586,0,0,2,0,3,1,TA,7,1,1979,Unf,2,435,TA,TA,192,0,0,0,0,0,0,181000
60,6780,Lvl,2fmCon,1.5Fin,6,8,Gable,0,TA,Fa,TA,TA,Av,GLQ,490,Unf,0,30,520,Gd,520,0,234,754,1,0,1,0,2,1,TA,5,0,,,0,0,,,53,0,0,0,0,0,0,84500
,4928,Lvl,TwnhsE,1Story,6,5,Gable,0,TA,TA,Gd,TA,No,ALQ,120,Unf,0,958,1078,TA,958,0,0,958,0,0,2,0,2,1,TA,5,1,1977,RFn,2,440,TA,TA,0,205,0,0,0,0,0,128000
55,4388,Bnk,1Fam,1.5Unf,5,7,Gable,0,TA,Gd,TA,TA,No,LwQ,116,Unf,0,556,672,Ex,840,0,0,840,0,0,1,0,3,1,TA,5,1,,,0,0,,,0,0,0,0,0,0,0,87000
69,7590,Lvl,1Fam,2Story,6,5,Gable,266,TA,TA,TA,TA,No,BLQ,512,Unf,0,148,660,TA,660,688,0,1348,0,0,1,1,3,1,TA,6,1,1966,RFn,2,453,TA,TA,188,108,0,0,0,0,0,155000
69,8973,Lvl,1Fam,1Story,5,7,Gable,85,TA,TA,TA,TA,No,Rec,567,BLQ,28,413,1008,TA,1053,0,0,1053,0,1,1,1,3,1,Ex,6,0,1998,RFn,2,750,TA,TA,0,80,0,180,0,0,0,150000
88,14200,Lvl,1Fam,2Story,7,6,Gable,309,TA,TA,TA,TA,No,Rec,445,Unf,0,479,924,Ex,1216,941,0,2157,0,0,2,1,4,1,Gd,8,2,1966,Fin,2,487,TA,TA,105,66,0,0,0,0,0,226000
,12224,Lvl,1Fam,2Story,6,5,Gable,40,Gd,TA,Gd,TA,No,GLQ,695,Unf,0,297,992,Ex,1022,1032,0,2054,1,0,2,1,3,1,Gd,7,1,2000,RFn,2,390,TA,TA,24,48,0,0,0,0,0,244000
75,7388,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,TA,TA,No,Rec,405,Unf,0,658,1063,Gd,1327,0,0,1327,1,0,1,0,3,1,Gd,7,0,1974,Unf,2,624,TA,TA,0,0,0,0,0,0,0,150750
,6853,Lvl,1Fam,1Story,8,5,Gable,136,Gd,TA,Ex,TA,No,GLQ,1005,Unf,0,262,1267,Ex,1296,0,0,1296,1,0,2,0,2,1,Gd,6,0,2001,Fin,2,471,TA,TA,192,25,0,0,0,0,0,220000
78,10335,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,TA,TA,No,Rec,570,Unf,0,891,1461,Gd,1721,0,0,1721,0,0,2,1,3,1,TA,7,1,1968,RFn,2,440,TA,TA,0,96,180,0,0,0,0,180000
80,10400,Lvl,1Fam,1Story,7,6,Hip,288,TA,TA,TA,TA,No,Unf,0,Unf,0,1304,1304,Gd,1682,0,0,1682,0,0,2,0,3,1,TA,7,1,1970,Unf,2,530,TA,TA,98,0,0,0,0,0,0,174000
,10355,Lvl,1Fam,1Story,5,5,Gable,196,TA,TA,TA,TA,No,BLQ,695,Unf,0,519,1214,TA,1214,0,0,1214,0,0,2,0,3,1,TA,5,1,1967,RFn,1,318,TA,TA,0,111,0,0,0,0,0,143000
82,11070,Lvl,Duplex,1Story,7,5,Gable,70,TA,TA,TA,TA,No,Unf,0,Unf,0,1907,1907,Gd,1959,0,0,1959,0,0,3,0,5,2,TA,9,0,1989,Unf,3,766,TA,TA,0,0,0,0,0,0,0,171000
73,9066,Lvl,1Fam,2Story,8,5,Gable,320,Gd,TA,Gd,TA,Mn,GLQ,668,Unf,0,336,1004,Ex,1004,848,0,1852,0,0,2,1,3,1,Gd,7,2,1999,Fin,3,660,TA,TA,224,106,0,0,0,0,0,230000
65,15426,Lvl,1Fam,2Story,6,5,Gable,0,TA,TA,Gd,TA,No,GLQ,821,Unf,0,107,928,Ex,928,836,0,1764,1,0,2,1,3,1,Gd,7,0,1997,RFn,2,470,TA,TA,276,99,0,0,0,0,0,231500
70,10500,Lvl,1Fam,1Story,4,5,Gable,0,TA,TA,TA,TA,No,ALQ,432,Unf,0,432,864,TA,864,0,0,864,0,0,1,0,3,1,TA,5,1,,,0,0,,,0,0,0,0,0,0,0,115000
78,11645,Lvl,1Fam,1Story,7,5,Gable,0,Gd,TA,Gd,TA,Av,GLQ,1300,Unf,0,434,1734,Ex,1734,0,0,1734,1,0,2,0,3,1,Gd,7,0,2005,Fin,2,660,TA,TA,160,24,0,0,0,0,0,260000
71,8520,Lvl,1Fam,1.5Fin,5,4,Gable,0,TA,Fa,TA,TA,No,Rec,507,Unf,0,403,910,Fa,910,475,0,1385,0,0,2,0,4,1,TA,6,0,2000,Unf,2,720,TA,TA,0,0,0,0,0,0,0,166000
78,10335,Lvl,1Fam,1Story,7,5,Gable,183,Gd,TA,Gd,TA,Gd,GLQ,679,Unf,0,811,1490,Ex,1501,0,0,1501,1,0,2,0,3,1,Gd,6,0,1999,RFn,2,577,TA,TA,144,29,0,0,0,0,0,204000
70,9100,Lvl,Duplex,1Story,5,5,Gable,336,TA,TA,TA,TA,No,Rec,1332,Unf,0,396,1728,TA,1728,0,0,1728,1,0,2,0,6,2,TA,10,0,1963,Unf,2,504,TA,TA,0,0,0,0,0,0,0,125000
24,2522,Lvl,Twnhs,2Story,6,5,Gable,50,Gd,TA,Gd,TA,No,Unf,0,Unf,0,970,970,Ex,970,739,0,1709,0,0,2,0,3,1,Gd,7,0,2004,Unf,2,380,TA,TA,0,40,0,0,0,0,0,130000
51,6120,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,TA,TA,No,BLQ,209,Unf,0,506,715,TA,875,0,0,875,1,0,1,0,2,1,TA,5,0,1931,Unf,1,180,Fa,TA,48,0,0,0,0,0,0,105000
,9505,Lvl,1Fam,2Story,7,5,Gable,180,Gd,TA,Gd,TA,No,Unf,0,Unf,0,884,884,Ex,884,1151,0,2035,0,0,2,1,3,1,Gd,8,1,2001,Fin,2,434,TA,TA,144,48,0,0,0,0,0,222500
63,7500,Lvl,1Fam,1Story,7,5,Gable,120,TA,TA,Gd,TA,No,GLQ,680,Unf,0,400,1080,Ex,1080,0,0,1080,1,0,1,0,3,1,Gd,6,0,,,0,0,,,0,0,0,0,0,0,0,141000
,6240,Lvl,1Fam,1.5Fin,5,4,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,896,896,Gd,896,448,0,1344,0,0,1,0,3,1,TA,7,0,1936,Unf,1,240,Fa,TA,200,114,0,0,0,0,0,115000
120,10356,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,TA,TA,Av,BLQ,716,Unf,0,253,969,TA,969,0,0,969,0,0,1,1,3,1,TA,5,0,1975,Unf,2,440,TA,TA,0,0,0,0,0,0,0,122000
107,13891,Lvl,1Fam,1Story,8,5,Hip,436,Gd,TA,Ex,TA,Gd,GLQ,1400,Unf,0,310,1710,Ex,1710,0,0,1710,1,0,2,0,2,1,Gd,6,1,2007,RFn,3,866,TA,TA,0,102,0,0,0,0,0,372402
,14803,Lvl,1Fam,2Story,6,5,Gable,252,TA,TA,TA,TA,No,Rec,416,Unf,0,409,825,Gd,1097,896,0,1993,0,0,2,1,4,1,TA,8,1,1971,RFn,2,495,TA,TA,0,66,0,0,0,0,0,190000
,13500,Lvl,1Fam,1Story,6,7,Flat,0,TA,TA,Gd,TA,Gd,BLQ,429,ALQ,1080,93,1602,Gd,1252,0,0,1252,1,0,1,0,1,1,TA,4,1,1960,RFn,2,564,TA,TA,409,0,0,0,0,0,0,235000
84,11340,Lvl,1Fam,1Story,6,5,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,1200,1200,TA,1200,0,0,1200,0,0,1,0,4,1,TA,7,0,1923,Unf,1,312,Fa,Fa,0,0,228,0,0,0,0,125000
60,9600,Lvl,1Fam,1.5Fin,6,5,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,572,572,Fa,572,524,0,1096,0,0,1,0,2,1,TA,5,0,,,0,0,,,0,8,128,0,0,0,0,79000
60,7200,Lvl,1Fam,1Story,5,7,Hip,0,TA,TA,,,,,0,,0,0,0,TA,1040,0,0,1040,0,0,1,0,2,1,TA,5,0,1950,Unf,2,625,TA,TA,0,0,0,0,0,0,0,109500
92,12003,Lvl,1Fam,2Story,8,5,Gable,84,Gd,TA,Ex,TA,No,Unf,0,Unf,0,774,774,Ex,774,1194,0,1968,0,0,2,1,4,1,Ex,8,1,2009,Fin,3,680,TA,TA,0,75,0,0,0,0,0,269500
100,12552,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,222,Unf,0,769,991,Ex,991,956,0,1947,0,0,2,1,3,1,Gd,8,1,2004,RFn,2,678,TA,TA,0,136,0,0,0,0,0,254900
134,19378,HLS,1Fam,2Story,7,5,Gable,456,Gd,TA,Gd,TA,Mn,GLQ,57,Unf,0,1335,1392,Ex,1392,1070,0,2462,1,0,2,1,4,1,Gd,9,1,2006,RFn,2,576,TA,TA,239,132,0,168,0,0,0,320000
,11120,Lvl,1Fam,1Story,6,6,Gable,0,TA,TA,Gd,TA,No,BLQ,660,Unf,0,572,1232,TA,1232,0,0,1232,0,0,2,0,3,1,TA,6,0,1984,Unf,2,516,TA,TA,0,0,0,0,0,0,0,162500
110,13688,Lvl,1Fam,2Story,9,5,Gable,664,Gd,TA,Ex,TA,Av,GLQ,1016,Unf,0,556,1572,Ex,1572,1096,0,2668,1,0,2,1,3,1,Ex,10,2,2003,Fin,3,726,TA,TA,400,0,0,0,0,0,0,412500
95,12182,Lvl,1Fam,1Story,7,5,Gable,226,Gd,TA,Gd,TA,Mn,BLQ,1201,Unf,0,340,1541,Ex,1541,0,0,1541,0,0,2,0,3,1,Gd,7,1,2005,RFn,2,532,TA,TA,0,70,0,0,0,0,0,220000
55,5500,Lvl,1Fam,1.5Unf,4,6,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,882,882,Ex,882,0,0,882,0,0,1,0,1,1,TA,4,0,,,0,0,,,0,0,0,0,0,0,0,103200
40,5400,Lvl,1Fam,1Story,6,7,Gable,0,TA,Gd,TA,TA,Mn,LwQ,370,Unf,0,779,1149,Gd,1149,467,0,1616,0,0,2,0,3,1,Gd,5,0,1926,Unf,1,216,TA,TA,0,0,183,0,0,0,0,152000
62,10106,Lvl,2fmCon,1.5Fin,5,7,Gable,0,TA,Gd,TA,TA,No,ALQ,351,Rec,181,112,644,Gd,808,547,0,1355,1,0,2,0,4,2,TA,6,0,,,0,0,,,140,0,0,0,0,0,0,127500
,10708,Lvl,1Fam,1Story,5,5,Hip,0,Gd,TA,TA,TA,No,LwQ,379,BLQ,768,470,1617,Ex,1867,0,0,1867,1,0,1,0,2,1,TA,7,3,1955,Fin,1,303,TA,TA,476,0,0,0,142,0,0,190000
86,10562,Lvl,1Fam,2Story,8,5,Gable,300,Gd,TA,Ex,TA,No,GLQ,1288,Unf,0,294,1582,Ex,1610,551,0,2161,1,0,1,1,3,1,Ex,8,1,2007,Fin,3,789,TA,TA,178,120,0,0,0,0,0,325624
62,8244,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,840,840,Ex,840,880,0,1720,0,0,2,1,3,1,Gd,7,1,2004,Fin,2,440,TA,TA,100,48,0,0,0,0,0,183500
,16669,Lvl,1Fam,1Story,8,6,Hip,653,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1686,1686,TA,1707,0,0,1707,0,0,2,1,2,1,TA,6,1,1981,RFn,2,511,TA,TA,574,64,0,0,0,0,0,228000
,12358,Lvl,1Fam,1.5Fin,5,6,Gable,0,TA,TA,TA,TA,No,Rec,360,Unf,0,360,720,TA,854,0,528,1382,0,0,1,1,2,1,TA,7,0,1991,Unf,2,660,TA,TA,237,0,0,0,0,0,0,128500
141,31770,Lvl,1Fam,1Story,6,5,Hip,112,TA,TA,TA,Gd,Gd,BLQ,639,Unf,0,441,1080,Fa,1656,0,0,1656,1,0,1,0,3,1,TA,7,2,1960,Fin,2,528,TA,TA,210,62,0,0,0,0,0,215000
44,5306,Lvl,TwnhsE,2Story,7,7,Gable,0,Gd,Gd,Gd,Gd,No,GLQ,495,Rec,215,354,1064,Gd,1064,703,0,1767,1,0,2,0,2,1,Gd,5,1,1987,RFn,2,504,Gd,TA,441,35,0,0,0,0,0,239000
80,10197,Lvl,1Fam,1Story,6,5,Gable,491,TA,TA,TA,TA,No,ALQ,288,Rec,374,700,1362,TA,1362,0,0,1362,1,0,1,1,3,1,TA,6,1,1961,Unf,2,504,TA,TA,0,20,0,0,0,0,0,163000
47,12416,Lvl,1Fam,1Story,6,5,Gable,132,TA,TA,Gd,Fa,No,ALQ,1398,LwQ,208,0,1606,TA,1651,0,0,1651,1,0,2,0,3,1,TA,7,1,1986,Fin,2,616,TA,TA,192,0,0,0,0,0,0,184000
84,12615,Lvl,1Fam,1Story,6,7,Gable,0,TA,TA,TA,Gd,Av,ALQ,477,Unf,0,725,1202,TA,2158,0,0,2158,1,0,2,0,4,1,Gd,7,1,1950,Unf,2,576,TA,TA,0,29,39,0,0,0,0,243000
97,10029,Lvl,1Fam,2Story,6,5,Gable,268,Gd,TA,Gd,TA,No,GLQ,831,Unf,0,320,1151,TA,1164,896,0,2060,0,1,2,1,4,1,TA,8,1,1988,Unf,2,521,TA,TA,0,228,0,0,192,0,0,211000
,13650,Lvl,1Fam,1.5Fin,5,5,Gable,0,Gd,Gd,TA,TA,No,ALQ,57,BLQ,441,554,1052,Ex,1252,668,0,1920,1,0,2,0,4,1,Gd,8,1,1958,Unf,2,451,TA,TA,0,0,0,0,0,0,0,172500
63,17423,Lvl,1Fam,1Story,9,5,Hip,748,Ex,TA,Ex,TA,No,GLQ,1904,Unf,0,312,2216,Ex,2234,0,0,2234,1,0,2,0,1,1,Ex,9,1,2009,Fin,3,1166,TA,TA,0,60,0,0,0,0,0,501837
60,8520,Lvl,1Fam,1Story,5,6,Gable,0,Gd,TA,TA,TA,No,Unf,0,Unf,0,968,968,TA,968,0,0,968,0,0,1,0,2,1,TA,5,0,1935,Unf,2,480,Fa,TA,0,0,184,0,0,0,0,100000
,2117,Lvl,Twnhs,2Story,6,5,Gable,456,Gd,TA,Gd,TA,No,GLQ,436,Unf,0,320,756,Ex,769,756,0,1525,0,0,2,1,3,1,Gd,5,1,2000,Unf,2,440,TA,TA,0,0,0,0,0,0,0,177000
54,7588,Lvl,1Fam,2Story,7,6,Gable,0,TA,TA,Fa,TA,No,LwQ,352,Unf,0,441,793,Gd,901,901,0,1802,0,0,1,1,4,1,TA,9,1,1920,Unf,1,216,Fa,TA,0,0,40,0,0,0,0,200100
60,9060,Lvl,1Fam,1Story,5,6,Hip,98,TA,TA,,,,,0,,0,0,0,Ex,1340,0,0,1340,0,0,1,0,3,1,TA,7,1,1957,RFn,1,252,TA,TA,116,0,0,180,0,0,0,120000
63,11426,Lvl,1Fam,1.5Fin,7,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,1362,1362,Ex,1362,720,0,2082,0,0,2,1,3,1,Gd,6,0,2003,Unf,2,484,TA,TA,280,238,0,0,0,0,0,200000
92,7438,Lvl,1Fam,1.5Fin,5,8,Gable,0,TA,TA,Fa,TA,No,Unf,0,Unf,0,504,504,Gd,936,316,0,1252,0,0,1,0,3,1,TA,5,0,1986,Unf,2,576,TA,TA,104,0,0,0,0,0,0,127000
90,22950,Lvl,1Fam,2.5Fin,10,9,Gable,0,Gd,Gd,TA,TA,Mn,Unf,0,Unf,0,1107,1107,Ex,1518,1518,572,3608,0,0,2,1,4,1,Ex,12,2,1993,Unf,3,840,Ex,TA,0,260,0,0,410,0,0,475000
,9947,Lvl,1Fam,SLvl,7,5,Gable,0,TA,TA,Gd,TA,Av,GLQ,611,Unf,0,577,1188,Ex,1217,0,0,1217,1,0,2,0,3,1,Gd,6,0,1990,Unf,2,497,TA,TA,168,27,0,0,0,0,0,173000
60,10410,Lvl,1Fam,1.5Fin,5,7,Gable,0,TA,TA,Fa,TA,No,Unf,0,Unf,0,660,660,Ex,808,704,144,1656,0,0,2,1,3,1,TA,8,0,1916,Unf,1,180,Fa,Fa,0,0,0,140,0,0,0,135000
64,7018,Bnk,Duplex,SFoyer,5,5,Gable,275,TA,TA,Gd,TA,Av,GLQ,1086,Unf,0,0,1086,TA,1224,0,0,1224,2,0,0,2,2,2,TA,6,2,1979,Unf,2,528,TA,TA,120,0,0,0,0,0,0,153337
41,4923,Lvl,TwnhsE,1Story,8,5,Gable,0,Gd,TA,Ex,TA,Av,GLQ,1153,Unf,0,440,1593,Ex,1593,0,0,1593,1,0,1,1,0,1,Ex,5,1,2001,Fin,2,682,TA,TA,0,120,0,0,224,0,0,286000
70,10570,Bnk,1Fam,2Story,8,8,Hip,0,Gd,TA,Gd,Gd,No,Rec,297,Unf,0,556,853,TA,1549,1178,0,2727,0,0,2,1,3,1,Gd,10,2,1932,Unf,2,440,TA,TA,0,74,0,0,0,0,0,315000
,7472,Lvl,1Fam,2Story,7,9,Gable,138,TA,TA,TA,TA,No,ALQ,626,Unf,0,99,725,Gd,725,754,0,1479,1,0,1,1,4,1,Gd,7,0,1972,Fin,2,484,TA,TA,0,32,0,0,0,0,0,184000
68,9017,Lvl,1Fam,1Story,7,5,Gable,0,Gd,TA,Gd,TA,Av,GLQ,560,Unf,0,871,1431,Ex,1431,0,0,1431,1,0,2,0,3,1,Gd,6,0,1999,Fin,2,666,TA,TA,0,35,0,0,0,0,0,192000
24,2522,Lvl,Twnhs,2Story,7,5,Gable,50,Gd,TA,Gd,TA,No,Unf,0,Unf,0,970,970,Ex,970,739,0,1709,0,0,2,0,3,1,Gd,7,0,2004,Unf,2,380,TA,TA,0,40,0,0,0,0,0,130000
60,7180,Lvl,1Fam,1Story,5,7,Hip,0,TA,TA,TA,TA,Av,ALQ,390,Unf,0,474,864,TA,864,0,0,864,0,0,1,0,3,1,TA,5,0,1989,Unf,1,352,TA,TA,0,0,0,0,0,0,0,127000
24,2280,Lvl,Twnhs,2Story,6,6,Gable,0,TA,TA,Gd,TA,No,ALQ,566,Unf,0,289,855,TA,855,601,0,1456,0,0,2,1,3,1,TA,7,1,1976,Unf,2,440,TA,TA,87,0,0,0,0,0,0,148500
79,9416,Lvl,1Fam,1Story,7,5,Hip,205,Ex,TA,Ex,TA,No,GLQ,1126,Unf,0,600,1726,Ex,1726,0,0,1726,1,0,2,0,3,1,Ex,8,1,2007,Fin,3,786,TA,TA,171,138,0,0,266,0,0,311872
174,25419,Lvl,1Fam,2Story,8,4,Gable,0,Gd,Gd,TA,TA,No,GLQ,1036,LwQ,184,140,1360,Gd,1360,1360,392,3112,1,1,2,0,4,1,Gd,8,1,1918,Unf,2,795,TA,TA,0,16,552,0,0,512,0,235000
92,5520,Lvl,1Fam,2.5Fin,6,6,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,755,755,Ex,929,929,371,2229,0,0,1,0,5,1,TA,8,0,,,0,0,,,0,198,30,0,0,0,0,104000
76,9591,Lvl,1Fam,1Story,8,5,Hip,262,Gd,TA,Ex,TA,Av,GLQ,1088,Unf,0,625,1713,Ex,1713,0,0,1713,1,0,2,0,3,1,Ex,7,1,2004,Fin,3,856,TA,TA,0,26,0,0,170,0,0,274900
80,8546,Lvl,1Fam,1Story,4,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,1121,1121,Ex,1121,0,0,1121,0,0,2,0,2,1,TA,5,0,2003,RFn,2,440,TA,TA,132,64,0,0,0,0,0,140000
75,10125,Lvl,1Fam,1Story,6,6,Gable,0,TA,TA,TA,TA,No,ALQ,641,LwQ,279,276,1196,TA,1279,0,0,1279,0,1,2,0,3,1,TA,6,2,1980,Unf,2,473,TA,TA,238,83,0,0,0,0,0,171500
50,7000,Lvl,1Fam,1.5Fin,6,6,Gable,0,TA,Gd,Fa,TA,No,LwQ,617,Unf,0,0,617,Gd,865,445,0,1310,0,0,2,0,2,1,TA,6,0,1924,Unf,1,398,TA,TA,0,0,126,0,0,0,0,112000
,4438,Lvl,TwnhsE,1Story,6,5,Gable,205,Gd,TA,Gd,TA,Av,GLQ,662,Unf,0,186,848,Ex,848,0,0,848,1,0,1,0,1,1,Gd,3,1,2004,RFn,2,420,TA,TA,149,0,0,0,0,0,0,149000
50,3500,Lvl,1Fam,1.5Fin,5,7,Gable,0,TA,TA,TA,TA,No,LwQ,312,Unf,0,408,720,TA,720,564,0,1284,0,0,1,1,2,1,TA,5,0,1948,Unf,1,240,TA,TA,0,35,0,0,0,0,0,110000
99,11851,Lvl,1Fam,1Story,7,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,1424,1424,Ex,1442,0,0,1442,0,0,2,0,3,1,TA,5,0,1990,RFn,2,500,TA,TA,0,34,0,508,0,0,0,180500
40,13673,Lvl,1Fam,1Story,5,5,Gable,0,TA,Gd,TA,TA,No,Unf,0,Unf,0,1140,1140,TA,1696,0,0,1696,0,0,1,1,3,1,TA,8,1,1962,RFn,1,349,TA,TA,0,30,0,0,0,0,0,143900
,12493,Lvl,1Fam,1Story,4,5,Gable,0,TA,TA,TA,TA,No,ALQ,419,Rec,306,375,1100,TA,1100,0,0,1100,1,0,1,0,3,1,TA,6,1,1960,RFn,1,312,TA,TA,355,0,0,0,0,0,0,141000
,14364,Low,1Fam,2Story,7,5,Gable,128,Gd,TA,Gd,TA,Gd,GLQ,1065,Unf,0,92,1157,Ex,1180,882,0,2062,1,0,2,1,3,1,TA,7,1,1988,Fin,2,454,TA,TA,60,55,0,0,154,0,0,277000
